transaction_id,customer_id,amount,transaction_type,channel,date,segment,region,mean,std,is_risky
476,CUST_0063,200.76,Credit,POS,2024-01-20 19:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
477,CUST_0019,130.6,Credit,Branch,2024-01-20 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
478,CUST_0092,152.86,Credit,ATM,2024-01-20 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
479,CUST_0058,61.65,Debit,ATM,2024-01-20 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
480,CUST_0183,144.62,Debit,Online,2024-01-20 23:00:00,Business,Regional,147.57704,65.5360396822032,False
481,CUST_0090,221.0,Debit,ATM,2024-01-21 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
482,CUST_0117,110.36,Credit,ATM,2024-01-21 01:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
483,CUST_0062,211.39,Credit,POS,2024-01-21 02:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
484,CUST_0023,155.5,Debit,Branch,2024-01-21 03:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
485,CUST_0127,66.88,Debit,Online,2024-01-21 04:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
486,CUST_0137,83.56,Debit,POS,2024-01-21 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
487,CUST_0140,205.16,Credit,ATM,2024-01-21 06:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
488,CUST_0129,183.15,Credit,ATM,2024-01-21 07:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
489,CUST_0058,156.11,Debit,Online,2024-01-21 08:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
490,CUST_0122,133.56,Debit,Branch,2024-01-21 09:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
491,CUST_0001,162.63,Debit,Online,2024-01-21 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
492,CUST_0034,202.82,Credit,POS,2024-01-21 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
493,CUST_0096,238.55,Credit,Online,2024-01-21 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
494,CUST_0126,241.42,Credit,ATM,2024-01-21 13:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
495,CUST_0118,172.32,Debit,POS,2024-01-21 14:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
496,CUST_0048,139.68,Debit,ATM,2024-01-21 15:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
497,CUST_0089,158.77,Credit,Branch,2024-01-21 16:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
498,CUST_0117,181.33,Debit,ATM,2024-01-21 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
499,CUST_0129,181.08,Credit,ATM,2024-01-21 18:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
500,CUST_0016,228.48,Debit,Online,2024-01-21 19:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
501,CUST_0189,276.95,Debit,ATM,2024-01-21 20:00:00,Business,Regional,147.57704,65.5360396822032,False
502,CUST_0192,137.68,Debit,POS,2024-01-21 21:00:00,Business,Regional,147.57704,65.5360396822032,False
503,CUST_0191,279.35,Debit,POS,2024-01-21 22:00:00,Business,Regional,147.57704,65.5360396822032,False
504,CUST_0069,220.33,Credit,Branch,2024-01-21 23:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
505,CUST_0022,143.95,Debit,POS,2024-01-22 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
506,CUST_0093,239.91,Credit,Online,2024-01-22 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
507,CUST_0195,251.14,Credit,Branch,2024-01-22 02:00:00,Business,Regional,147.57704,65.5360396822032,False
508,CUST_0076,122.38,Credit,POS,2024-01-22 03:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
509,CUST_0154,253.93,Debit,Online,2024-01-22 04:00:00,Business,Regional,147.57704,65.5360396822032,False
510,CUST_0144,214.5,Credit,POS,2024-01-22 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
511,CUST_0179,292.11,Credit,POS,2024-01-22 06:00:00,Business,Regional,147.57704,65.5360396822032,False
512,CUST_0086,124.56,Credit,ATM,2024-01-22 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
513,CUST_0185,128.79,Debit,POS,2024-01-22 08:00:00,Business,Regional,147.57704,65.5360396822032,False
514,CUST_0029,28.4,Debit,POS,2024-01-22 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
515,CUST_0069,184.27,Credit,Online,2024-01-22 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
516,CUST_0047,172.52,Debit,Online,2024-01-22 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
517,CUST_0094,116.22,Credit,ATM,2024-01-22 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
518,CUST_0190,145.09,Credit,POS,2024-01-22 13:00:00,Business,Regional,147.57704,65.5360396822032,False
519,CUST_0197,71.33,Debit,ATM,2024-01-22 14:00:00,Business,Regional,147.57704,65.5360396822032,False
520,CUST_0144,221.91,Credit,POS,2024-01-22 15:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
521,CUST_0176,120.62,Debit,Branch,2024-01-22 16:00:00,Business,Regional,147.57704,65.5360396822032,False
522,CUST_0085,335.64,Debit,Branch,2024-01-22 17:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
523,CUST_0039,139.46,Credit,ATM,2024-01-22 18:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
524,CUST_0100,104.42,Debit,ATM,2024-01-22 19:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
525,CUST_0033,125.26,Debit,ATM,2024-01-22 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
526,CUST_0101,65.28,Credit,Online,2024-01-22 21:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
527,CUST_0023,178.94,Credit,Online,2024-01-22 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
528,CUST_0010,124.81,Debit,Online,2024-01-22 23:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
529,CUST_0069,217.88,Debit,ATM,2024-01-23 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
530,CUST_0100,133.52,Credit,POS,2024-01-23 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
531,CUST_0034,233.07,Debit,Branch,2024-01-23 02:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
532,CUST_0180,195.45,Debit,ATM,2024-01-23 03:00:00,Business,Regional,147.57704,65.5360396822032,False
533,CUST_0138,151.72,Debit,Online,2024-01-23 04:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
534,CUST_0147,244.81,Debit,Online,2024-01-23 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
535,CUST_0186,207.14,Debit,ATM,2024-01-23 06:00:00,Business,Regional,147.57704,65.5360396822032,False
536,CUST_0096,326.77,Debit,ATM,2024-01-23 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
537,CUST_0001,125.43,Debit,Online,2024-01-23 08:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
538,CUST_0069,154.6,Credit,POS,2024-01-23 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
539,CUST_0004,244.12,Credit,Online,2024-01-23 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
540,CUST_0016,57.39,Credit,Online,2024-01-23 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
541,CUST_0024,229.02,Credit,ATM,2024-01-23 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
542,CUST_0080,176.36,Credit,POS,2024-01-23 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
543,CUST_0002,96.71,Debit,Online,2024-01-23 14:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
544,CUST_0128,68.22,Debit,Online,2024-01-23 15:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
545,CUST_0160,109.65,Debit,Branch,2024-01-23 16:00:00,Business,Regional,147.57704,65.5360396822032,False
546,CUST_0084,12.91,Debit,ATM,2024-01-23 17:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
547,CUST_0152,120.63,Credit,Branch,2024-01-23 18:00:00,Business,Regional,147.57704,65.5360396822032,False
548,CUST_0140,187.35,Debit,Branch,2024-01-23 19:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
549,CUST_0178,121.42,Debit,Online,2024-01-23 20:00:00,Business,Regional,147.57704,65.5360396822032,False
550,CUST_0163,233.3,Credit,ATM,2024-01-23 21:00:00,Business,Regional,147.57704,65.5360396822032,False
551,CUST_0124,249.6,Debit,POS,2024-01-23 22:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
552,CUST_0033,226.54,Debit,Online,2024-01-23 23:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
553,CUST_0161,163.84,Credit,POS,2024-01-24 00:00:00,Business,Regional,147.57704,65.5360396822032,False
554,CUST_0189,10.52,Debit,POS,2024-01-24 01:00:00,Business,Regional,147.57704,65.5360396822032,False
555,CUST_0179,107.78,Debit,ATM,2024-01-24 02:00:00,Business,Regional,147.57704,65.5360396822032,False
556,CUST_0171,141.48,Debit,Branch,2024-01-24 03:00:00,Business,Regional,147.57704,65.5360396822032,False
557,CUST_0101,96.37,Debit,ATM,2024-01-24 04:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
558,CUST_0012,141.63,Debit,POS,2024-01-24 05:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
559,CUST_0067,246.6,Credit,Online,2024-01-24 06:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
560,CUST_0065,51.25,Credit,POS,2024-01-24 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
561,CUST_0161,258.7,Credit,Online,2024-01-24 08:00:00,Business,Regional,147.57704,65.5360396822032,False
562,CUST_0168,203.08,Credit,Online,2024-01-24 09:00:00,Business,Regional,147.57704,65.5360396822032,False
563,CUST_0074,166.09,Credit,ATM,2024-01-24 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
564,CUST_0043,107.18,Credit,POS,2024-01-24 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
565,CUST_0044,97.56,Debit,Branch,2024-01-24 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
566,CUST_0029,52.43,Credit,POS,2024-01-24 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
567,CUST_0141,253.01,Credit,POS,2024-01-24 14:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
568,CUST_0012,242.26,Debit,Branch,2024-01-24 15:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
569,CUST_0095,65.62,Debit,ATM,2024-01-24 16:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
570,CUST_0046,116.84,Credit,POS,2024-01-24 17:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
571,CUST_0130,175.99,Debit,POS,2024-01-24 18:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
572,CUST_0035,132.03,Credit,Online,2024-01-24 19:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
573,CUST_0081,34.88,Debit,POS,2024-01-24 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
574,CUST_0090,110.53,Credit,Branch,2024-01-24 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
575,CUST_0008,267.06,Debit,Online,2024-01-24 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
576,CUST_0093,114.6,Debit,ATM,2024-01-24 23:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
577,CUST_0154,140.19,Credit,Online,2024-01-25 00:00:00,Business,Regional,147.57704,65.5360396822032,False
578,CUST_0090,81.29,Credit,Branch,2024-01-25 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
579,CUST_0162,185.27,Credit,Branch,2024-01-25 02:00:00,Business,Regional,147.57704,65.5360396822032,False
580,CUST_0115,156.91,Credit,Online,2024-01-25 03:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
581,CUST_0105,105.48,Credit,ATM,2024-01-25 04:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
582,CUST_0135,71.72,Debit,Online,2024-01-25 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
583,CUST_0196,234.27,Credit,ATM,2024-01-25 06:00:00,Business,Regional,147.57704,65.5360396822032,False
584,CUST_0058,53.67,Credit,Online,2024-01-25 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
585,CUST_0114,180.23,Debit,Branch,2024-01-25 08:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
586,CUST_0075,20.77,Debit,POS,2024-01-25 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
587,CUST_0157,192.43,Credit,POS,2024-01-25 10:00:00,Business,Regional,147.57704,65.5360396822032,False
588,CUST_0120,208.22,Debit,ATM,2024-01-25 11:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
589,CUST_0164,215.69,Debit,ATM,2024-01-25 12:00:00,Business,Regional,147.57704,65.5360396822032,False
590,CUST_0021,140.33,Credit,ATM,2024-01-25 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
591,CUST_0164,245.04,Debit,Branch,2024-01-25 14:00:00,Business,Regional,147.57704,65.5360396822032,False
592,CUST_0138,288.47,Debit,Online,2024-01-25 15:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
593,CUST_0101,130.7,Credit,Branch,2024-01-25 16:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
594,CUST_0152,122.94,Credit,POS,2024-01-25 17:00:00,Business,Regional,147.57704,65.5360396822032,False
595,CUST_0192,158.95,Debit,ATM,2024-01-25 18:00:00,Business,Regional,147.57704,65.5360396822032,False
596,CUST_0177,121.34,Debit,Online,2024-01-25 19:00:00,Business,Regional,147.57704,65.5360396822032,False
597,CUST_0099,112.57,Credit,POS,2024-01-25 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
598,CUST_0036,117.8,Debit,POS,2024-01-25 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
599,CUST_0096,252.95,Debit,POS,2024-01-25 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
600,CUST_0152,196.31,Debit,Branch,2024-01-25 23:00:00,Business,Regional,147.57704,65.5360396822032,False
601,CUST_0151,121.14,Credit,ATM,2024-01-26 00:00:00,Business,Regional,147.57704,65.5360396822032,False
602,CUST_0190,2.69,Debit,POS,2024-01-26 01:00:00,Business,Regional,147.57704,65.5360396822032,False
603,CUST_0037,57.33,Debit,ATM,2024-01-26 02:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
604,CUST_0012,180.21,Credit,Branch,2024-01-26 03:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
605,CUST_0113,22.71,Debit,POS,2024-01-26 04:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
606,CUST_0183,167.58,Debit,Branch,2024-01-26 05:00:00,Business,Regional,147.57704,65.5360396822032,False
607,CUST_0013,86.07,Credit,Branch,2024-01-26 06:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
608,CUST_0023,155.51,Credit,ATM,2024-01-26 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
609,CUST_0099,153.83,Credit,POS,2024-01-26 08:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
610,CUST_0105,157.24,Credit,Branch,2024-01-26 09:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
611,CUST_0030,126.33,Debit,POS,2024-01-26 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
612,CUST_0017,124.36,Debit,ATM,2024-01-26 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
613,CUST_0113,106.75,Credit,Branch,2024-01-26 12:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
614,CUST_0062,179.03,Credit,ATM,2024-01-26 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
615,CUST_0084,198.31,Debit,POS,2024-01-26 14:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
616,CUST_0112,76.86,Credit,POS,2024-01-26 15:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
617,CUST_0086,146.9,Debit,ATM,2024-01-26 16:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
618,CUST_0141,161.79,Credit,Online,2024-01-26 17:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
619,CUST_0187,161.03,Debit,Branch,2024-01-26 18:00:00,Business,Regional,147.57704,65.5360396822032,False
620,CUST_0019,160.01,Credit,POS,2024-01-26 19:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
621,CUST_0177,125.88,Credit,POS,2024-01-26 20:00:00,Business,Regional,147.57704,65.5360396822032,False
622,CUST_0100,166.74,Debit,Branch,2024-01-26 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
623,CUST_0140,187.08,Credit,ATM,2024-01-26 22:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
624,CUST_0189,158.46,Debit,ATM,2024-01-26 23:00:00,Business,Regional,147.57704,65.5360396822032,False
625,CUST_0147,180.36,Debit,ATM,2024-01-27 00:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
626,CUST_0076,209.42,Debit,Online,2024-01-27 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
627,CUST_0009,38.94,Debit,Online,2024-01-27 02:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
628,CUST_0199,206.61,Debit,POS,2024-01-27 03:00:00,Business,Regional,147.57704,65.5360396822032,False
629,CUST_0028,170.55,Credit,ATM,2024-01-27 04:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
630,CUST_0128,83.3,Credit,Branch,2024-01-27 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
631,CUST_0052,198.15,Debit,POS,2024-01-27 06:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
632,CUST_0083,126.1,Credit,Branch,2024-01-27 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
633,CUST_0111,134.28,Debit,POS,2024-01-27 08:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
634,CUST_0144,119.54,Credit,Online,2024-01-27 09:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
635,CUST_0117,168.14,Credit,POS,2024-01-27 10:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
636,CUST_0069,102.88,Credit,Online,2024-01-27 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
637,CUST_0099,204.09,Credit,POS,2024-01-27 12:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
638,CUST_0140,141.67,Debit,ATM,2024-01-27 13:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
639,CUST_0025,128.15,Debit,Branch,2024-01-27 14:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
640,CUST_0180,195.17,Credit,ATM,2024-01-27 15:00:00,Business,Regional,147.57704,65.5360396822032,False
641,CUST_0123,130.83,Credit,POS,2024-01-27 16:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
642,CUST_0053,206.89,Debit,POS,2024-01-27 17:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
643,CUST_0151,208.78,Credit,POS,2024-01-27 18:00:00,Business,Regional,147.57704,65.5360396822032,False
644,CUST_0144,69.91,Debit,Online,2024-01-27 19:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
645,CUST_0057,216.56,Debit,Branch,2024-01-27 20:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
646,CUST_0039,62.28,Debit,Branch,2024-01-27 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
647,CUST_0109,220.29,Credit,POS,2024-01-27 22:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
648,CUST_0181,271.7,Debit,POS,2024-01-27 23:00:00,Business,Regional,147.57704,65.5360396822032,False
649,CUST_0042,202.49,Credit,Online,2024-01-28 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
650,CUST_0186,20.58,Debit,ATM,2024-01-28 01:00:00,Business,Regional,147.57704,65.5360396822032,False
651,CUST_0167,213.81,Credit,ATM,2024-01-28 02:00:00,Business,Regional,147.57704,65.5360396822032,False
652,CUST_0142,284.77,Credit,Branch,2024-01-28 03:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
653,CUST_0122,131.82,Credit,Online,2024-01-28 04:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
654,CUST_0133,147.92,Debit,POS,2024-01-28 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
655,CUST_0163,78.69,Debit,Branch,2024-01-28 06:00:00,Business,Regional,147.57704,65.5360396822032,False
656,CUST_0075,168.72,Credit,Online,2024-01-28 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
657,CUST_0146,226.15,Credit,ATM,2024-01-28 08:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
658,CUST_0076,191.86,Credit,Online,2024-01-28 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
659,CUST_0009,338.52,Debit,ATM,2024-01-28 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
660,CUST_0074,151.98,Debit,Online,2024-01-28 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
661,CUST_0186,52.16,Debit,Branch,2024-01-28 12:00:00,Business,Regional,147.57704,65.5360396822032,False
662,CUST_0145,160.26,Debit,ATM,2024-01-28 13:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
663,CUST_0007,5.01,Credit,Branch,2024-01-28 14:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
664,CUST_0174,118.01,Credit,Branch,2024-01-28 15:00:00,Business,Regional,147.57704,65.5360396822032,False
665,CUST_0141,247.46,Debit,ATM,2024-01-28 16:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
666,CUST_0168,169.51,Debit,ATM,2024-01-28 17:00:00,Business,Regional,147.57704,65.5360396822032,False
667,CUST_0170,160.77,Credit,POS,2024-01-28 18:00:00,Business,Regional,147.57704,65.5360396822032,False
668,CUST_0137,259.25,Debit,POS,2024-01-28 19:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
669,CUST_0178,133.76,Debit,POS,2024-01-28 20:00:00,Business,Regional,147.57704,65.5360396822032,False
670,CUST_0027,225.71,Debit,Branch,2024-01-28 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
671,CUST_0122,157.76,Debit,Branch,2024-01-28 22:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
672,CUST_0194,172.8,Debit,POS,2024-01-28 23:00:00,Business,Regional,147.57704,65.5360396822032,False
673,CUST_0005,76.96,Debit,Branch,2024-01-29 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
674,CUST_0029,121.08,Credit,Branch,2024-01-29 01:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
675,CUST_0165,66.15,Debit,ATM,2024-01-29 02:00:00,Business,Regional,147.57704,65.5360396822032,False
676,CUST_0166,144.29,Debit,ATM,2024-01-29 03:00:00,Business,Regional,147.57704,65.5360396822032,False
677,CUST_0083,173.42,Credit,Branch,2024-01-29 04:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
678,CUST_0136,83.4,Credit,POS,2024-01-29 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
679,CUST_0109,272.95,Credit,Online,2024-01-29 06:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
680,CUST_0065,166.69,Debit,POS,2024-01-29 07:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
681,CUST_0086,153.47,Credit,Online,2024-01-29 08:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
682,CUST_0145,196.18,Debit,POS,2024-01-29 09:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
683,CUST_0071,100.26,Debit,ATM,2024-01-29 10:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
684,CUST_0045,159.81,Debit,Branch,2024-01-29 11:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
685,CUST_0132,106.99,Credit,Branch,2024-01-29 12:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
686,CUST_0036,243.52,Credit,ATM,2024-01-29 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
687,CUST_0070,86.48,Credit,Online,2024-01-29 14:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
688,CUST_0159,153.79,Credit,Online,2024-01-29 15:00:00,Business,Regional,147.57704,65.5360396822032,False
689,CUST_0019,169.76,Credit,Online,2024-01-29 16:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
690,CUST_0189,173.69,Debit,ATM,2024-01-29 17:00:00,Business,Regional,147.57704,65.5360396822032,False
691,CUST_0108,115.13,Debit,Online,2024-01-29 18:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
692,CUST_0182,96.27,Debit,ATM,2024-01-29 19:00:00,Business,Regional,147.57704,65.5360396822032,False
693,CUST_0167,115.99,Debit,POS,2024-01-29 20:00:00,Business,Regional,147.57704,65.5360396822032,False
694,CUST_0091,181.7,Credit,POS,2024-01-29 21:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
695,CUST_0090,141.37,Credit,ATM,2024-01-29 22:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
696,CUST_0019,197.77,Debit,Branch,2024-01-29 23:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
697,CUST_0039,178.62,Credit,POS,2024-01-30 00:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
698,CUST_0126,13.39,Credit,Online,2024-01-30 01:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
699,CUST_0195,164.85,Debit,ATM,2024-01-30 02:00:00,Business,Regional,147.57704,65.5360396822032,False
700,CUST_0173,285.03,Debit,Online,2024-01-30 03:00:00,Business,Regional,147.57704,65.5360396822032,False
701,CUST_0141,229.52,Credit,Online,2024-01-30 04:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
702,CUST_0126,175.32,Credit,Branch,2024-01-30 05:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
703,CUST_0058,86.44,Debit,Online,2024-01-30 06:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
704,CUST_0148,178.65,Debit,Branch,2024-01-30 07:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
705,CUST_0200,194.38,Debit,POS,2024-01-30 08:00:00,Business,Regional,147.57704,65.5360396822032,False
706,CUST_0061,134.78,Credit,ATM,2024-01-30 09:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
707,CUST_0127,169.0,Debit,Online,2024-01-30 10:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
708,CUST_0105,240.58,Debit,ATM,2024-01-30 11:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
709,CUST_0167,98.56,Credit,Online,2024-01-30 12:00:00,Business,Regional,147.57704,65.5360396822032,False
710,CUST_0001,86.5,Credit,ATM,2024-01-30 13:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
711,CUST_0131,191.56,Credit,Online,2024-01-30 14:00:00,Retail,Regional,153.07709333333335,62.14598891214495,False
712,CUST_0092,177.45,Credit,Online,2024-01-30 15:00:00,Retail,Metro,153.07709333333335,62.14598891214495,False
713,CUST_0190,211.73,Credit,Online,2024-01-30 16:00:00,Business,Regional,147.57704,65.5360396822032,False
714,CUST_0191,184.19,Debit,Online,2024-01-30 17:00:00,Business,Regional,147.57704,65.5360396822032,False
